sequence,rx_monotonic_ns,receive_interval_ms,latency_ms,operator_powered,operator_enabled,operator_dragging,tracking_powered,mapper_armed,operator_j1,operator_j2,operator_j3,operator_j4,operator_j5,operator_j6,tracking_j1,tracking_j2,tracking_j3,tracking_j4,tracking_j5,tracking_j6,target_j1,target_j2,target_j3,target_j4,target_j5,target_j6
6967,22700125556880,7.976082,0.093638,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6968,22700142764701,17.207821,9.194656,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6969,22700144206993,1.442292,2.463431,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6970,22700149604073,5.397080,0.102659,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6971,22700157932732,8.328659,0.097464,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6972,22700165722987,7.790255,0.102729,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6973,22700174027285,8.304298,0.139845,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6974,22700181884895,7.857610,0.105651,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6975,22700190550853,8.665958,0.092221,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6976,22700197550709,6.999856,0.103103,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6977,22700205461643,7.910934,0.095561,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6978,22700213485774,8.024131,0.104484,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094913,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6979,22700221435371,7.949597,0.090408,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6980,22700229405076,7.969705,0.089192,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6981,22700237748981,8.343905,0.095751,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6982,22700247820011,10.071030,2.490877,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6983,22700253386907,5.566896,0.094037,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6984,22700261465538,8.078631,0.101169,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6985,22700269394896,7.929358,0.086618,1,1,0,1,1,1.660443,0.321745,-1.652547,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317592,0.378316,-1.169075,-0.447042
6986,22700277526716,8.131820,0.092676,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6987,22700286403537,8.876821,0.105391,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6988,22700293719610,7.316073,0.095796,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6989,22700301686272,7.966662,0.091205,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6990,22700309638683,7.952411,0.030065,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6991,22700317372369,7.733686,0.017005,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6992,22700325303206,7.930837,0.019316,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6993,22700333317089,8.013883,0.018632,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6994,22700341320066,8.002977,0.018116,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6995,22700349325446,8.005380,0.020909,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6996,22700357423455,8.098009,0.040697,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6997,22700365646039,8.222584,0.037146,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6998,22700373384436,7.738397,0.026807,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
6999,22700381655276,8.270840,0.033356,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7000,22700390419794,8.764518,0.032874,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7001,22700397683004,7.263210,0.029268,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7002,22700405602674,7.919670,0.029752,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7003,22700413709086,8.106412,0.031702,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7004,22700421813549,8.104463,0.033077,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7005,22700429922715,8.109166,0.027503,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7006,22700437551923,7.629208,0.028078,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7007,22700445642727,8.090804,0.033006,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7008,22700453510294,7.867567,0.025175,1,1,0,1,1,1.660443,0.321745,-1.652547,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317592,0.378316,-1.169075,-0.447042
7009,22700461555254,8.044960,0.023203,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7010,22700469752264,8.197010,0.110259,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7011,22700477759204,8.006940,0.112582,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7012,22700486148861,8.389657,0.115188,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7013,22700493514501,7.365640,0.100833,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7014,22700501584748,8.070247,0.098980,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7015,22700509475158,7.890410,0.099004,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7016,22700517674655,8.199497,0.041533,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7017,22700525477499,7.802844,0.031563,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7018,22700533493522,8.016023,0.107497,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7019,22700541427572,7.934050,0.027895,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7020,22700549406965,7.979393,0.041933,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7021,22700557472167,8.065202,0.026612,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7022,22700565391672,7.919505,0.008371,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7023,22700573582691,8.191019,0.030508,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7024,22700581487906,7.905215,0.032724,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7025,22700590383521,8.895615,0.031023,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7026,22700597644292,7.260771,0.029394,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7027,22700605597434,7.953142,0.030042,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7028,22700613586223,7.988789,0.031140,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7029,22700621414567,7.828344,0.030350,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7030,22700629495543,8.080976,0.031123,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7031,22700637535297,8.039754,0.030514,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7032,22700645535662,8.000365,0.030068,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7033,22700653505656,7.969994,0.030192,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7034,22700661568564,8.062908,0.030271,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7035,22700669542979,7.974415,0.029140,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7036,22700677463350,7.920371,0.055605,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7037,22700686013787,8.550437,0.054775,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7038,22700693443667,7.429880,0.059698,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7039,22700701588502,8.144835,0.114607,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7040,22700709491099,7.902597,0.054116,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7041,22700717499254,8.008155,0.094487,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7042,22700725493435,7.994181,0.103948,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7043,22700733457136,7.963701,0.105519,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7044,22700741486464,8.029328,0.100827,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7045,22700749408065,7.921601,0.096679,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7046,22700757607484,8.199419,0.113333,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7047,22700765644035,8.036551,0.118219,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7048,22700774074971,8.430936,0.093060,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7049,22700781836801,7.761830,0.111336,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7050,22700790766142,8.929341,0.113463,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7051,22700797774232,7.008090,0.101726,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7052,22700805571635,7.797403,0.103789,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7053,22700813680815,8.109180,0.115251,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7054,22700821890484,8.209669,0.105037,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7055,22700829699278,7.808794,0.101736,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7056,22700837589517,7.890239,0.111250,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7057,22700845926605,8.337088,0.106317,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7058,22700853699120,7.772515,0.104442,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094913,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7059,22700861751256,8.052136,0.114978,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7060,22700869764777,8.013521,0.113163,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7061,22700877843831,8.079054,0.091563,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7062,22700886564948,8.721117,0.110827,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7063,22700893795815,7.230867,0.102871,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7064,22700901745606,7.949791,0.103110,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7065,22700909444146,7.698540,0.101600,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7066,22700917851674,8.407528,0.107484,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7067,22700925607187,7.755513,0.096952,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7068,22700933585424,7.978237,0.095539,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7069,22700941543298,7.957874,0.103311,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7070,22700949467153,7.923855,0.092324,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7071,22700957621780,8.154627,0.110543,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7072,22700965476961,7.855181,0.109026,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
7073,22700973717301,8.240340,0.109900,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
